timestamp_ms,filename,old_label,num_hands,confidence
1790374230748,1790374230748__sin_evaluar.jpg,sin_evaluar,0,
1790374230867,1790374230867__sin_evaluar.jpg,sin_evaluar,0,
1790374231018,1790374231018__sin_evaluar.jpg,sin_evaluar,0,
1790374231142,1790374231142__sin_evaluar.jpg,sin_evaluar,0,
1790374231329,1790374231329__sin_evaluar.jpg,sin_evaluar,1,0.9143542647361755
1790374231431,1790374231431__sin_evaluar.jpg,sin_evaluar,0,
1790374231573,1790374231573__sin_evaluar.jpg,sin_evaluar,0,
1790374232113,1790374232113__sin_gesto.jpg,sin_gesto,0,
1790374232113,1790374232113__sin_evaluar.jpg,sin_evaluar,1,0.9783157110214233
1790374232154,1790374232154__sin_evaluar.jpg,sin_evaluar,1,0.978739857673645
1790374232299,1790374232299__sin_evaluar.jpg,sin_evaluar,1,0.9781875610351562
1790374232429,1790374232429__sin_evaluar.jpg,sin_evaluar,1,0.9762524366378784
1790374232592,1790374232592__sin_evaluar.jpg,sin_evaluar,1,0.9761552214622498
1790374232740,1790374232740__sin_evaluar.jpg,sin_evaluar,1,0.9806206822395325
1790374232874,1790374232874__sin_evaluar.jpg,sin_evaluar,1,0.9780367612838745
1790374233031,1790374233031__sin_evaluar.jpg,sin_evaluar,1,0.9797705411911011
1790374233172,1790374233172__sin_evaluar.jpg,sin_evaluar,1,0.9780464768409729
1790374233299,1790374233299__sin_evaluar.jpg,sin_evaluar,1,0.9842046499252319
1790374233461,1790374233461__sin_evaluar.jpg,sin_evaluar,1,0.9782407879829407
1790374233595,1790374233595__sin_evaluar.jpg,sin_evaluar,1,0.9717556834220886
1790374233761,1790374233761__sin_evaluar.jpg,sin_evaluar,1,0.9740346670150757
1790374233883,1790374233883__sin_evaluar.jpg,sin_evaluar,1,0.9801123142242432
1790374234009,1790374234009__sin_evaluar.jpg,sin_evaluar,1,0.9760686159133911
1790374234180,1790374234180__sin_evaluar.jpg,sin_evaluar,1,0.9694244861602783
1790374234310,1790374234310__sin_evaluar.jpg,sin_evaluar,1,0.9718838334083557
1790374234444,1790374234444__sin_evaluar.jpg,sin_evaluar,1,0.9747089147567749
1790374234578,1790374234578__sin_evaluar.jpg,sin_evaluar,1,0.9716604351997375
1790374234739,1790374234739__sin_evaluar.jpg,sin_evaluar,1,0.9772875905036926
1790374234872,1790374234872__sin_evaluar.jpg,sin_evaluar,1,0.9776696562767029
1790374235016,1790374235016__sin_evaluar.jpg,sin_evaluar,1,0.979436993598938
1790374235161,1790374235161__sin_evaluar.jpg,sin_evaluar,1,0.9821126461029053
1790374235330,1790374235330__sin_evaluar.jpg,sin_evaluar,1,0.9623799324035645
1790374235453,1790374235453__sin_evaluar.jpg,sin_evaluar,1,0.9671727418899536
1790374235609,1790374235609__sin_evaluar.jpg,sin_evaluar,1,0.9780219793319702
1790374235729,1790374235729__sin_evaluar.jpg,sin_evaluar,1,0.9771785140037537
1790374235862,1790374235862__sin_evaluar.jpg,sin_evaluar,1,0.9828704595565796
1790374236014,1790374236014__sin_evaluar.jpg,sin_evaluar,1,0.9824946522712708
1790374236153,1790374236153__sin_evaluar.jpg,sin_evaluar,1,0.9837486743927002
1790374236300,1790374236300__sin_evaluar.jpg,sin_evaluar,1,0.9783326387405396
1790374236453,1790374236453__sin_evaluar.jpg,sin_evaluar,1,0.9840468764305115
1790374236596,1790374236596__sin_evaluar.jpg,sin_evaluar,1,0.9829168915748596
1790374236733,1790374236733__sin_evaluar.jpg,sin_evaluar,1,0.9830475449562073
1790374237239,1790374237239__sin_evaluar.jpg,sin_evaluar,1,0.982928454875946
1790374237239,1790374237239__dedo_pulgar_0.89.jpg,dedo_pulgar_0.89,1,0.9841081500053406
1790374237240,1790374237240__sin_evaluar.jpg,sin_evaluar,1,0.9857850074768066
1790374237291,1790374237291__sin_evaluar.jpg,sin_evaluar,1,0.9816850423812866
1790374237460,1790374237460__sin_evaluar.jpg,sin_evaluar,1,0.9826902747154236
1790374237582,1790374237582__sin_evaluar.jpg,sin_evaluar,1,0.9829248189926147
1790374237748,1790374237748__sin_evaluar.jpg,sin_evaluar,1,0.9830045104026794
1790374237883,1790374237883__sin_evaluar.jpg,sin_evaluar,1,0.9840158820152283
1790374238020,1790374238020__sin_evaluar.jpg,sin_evaluar,1,0.9859641194343567
